store_id	正式店名	店名かな	別名・旧名	施設区分	大ジャンル	小ジャンル	都道府県	市区町村	住所	緯度	経度	最寄駅・交通	電話番号	公式URL	食べログURL	GoogleマップURL	営業状態	予約区分	昼予算	夜予算	最終確認日	確認状態	備考
FOD-0906	breadworks エキュート品川			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 品川駅			https://tabelog.com/tokyo/A1314/A131403/13155677/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13155677 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0907	空と麦と			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 代官山駅			https://tabelog.com/tokyo/A1303/A130302/13164057/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13164057 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0908	ル・プチメック 日比谷店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 日比谷駅			https://tabelog.com/tokyo/A1301/A130102/13219670/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13219670 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0909	ベッカライ・ブロートハイム			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 桜新町駅			https://tabelog.com/tokyo/A1317/A131707/13001529/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13001529 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0910	トロ コーヒーアンドベーカリー			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 世田谷代田駅			https://tabelog.com/tokyo/A1318/A131812/13118819/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13118819 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0911	メゾン・イチ 西馬込店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 西馬込駅			https://tabelog.com/tokyo/A1317/A131713/13048505/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13048505 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0912	小麦と酵母 濱田家 三軒茶屋本店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 西太子堂駅			https://tabelog.com/tokyo/A1317/A131706/13005398/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13005398 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0913	小麦と酵母 満 ecute品川店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 品川駅			https://tabelog.com/tokyo/A1314/A131403/13022775/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13022775 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0914	エディアールベーカリー 新宿本店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 新宿三丁目駅			https://tabelog.com/tokyo/A1304/A130401/13012061/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13012061 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0915	ユヌクレ			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 豪徳寺駅			https://tabelog.com/tokyo/A1318/A131813/13132250/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13132250 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0916	ヒンメル			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 大岡山駅			https://tabelog.com/tokyo/A1317/A131711/13048813/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13048813 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0917	金麦			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 白金台駅			https://tabelog.com/tokyo/A1316/A131602/13005477/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13005477 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0918	カーラ・アウレリア 大丸東京店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 東京駅			https://tabelog.com/tokyo/A1302/A130201/13044993/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13044993 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0919	ブーランジェリーブルディガラ 広尾店			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 広尾駅			https://tabelog.com/tokyo/A1307/A130703/13000523/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13000523 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0920	テコナ　ベーグルワークス			飲食店	パン	食べログ パン 百名店 2020	東京都					東京都 代々木公園駅			https://tabelog.com/tokyo/A1318/A131810/13061492/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン TOKYO / Tabelog ID 13061492 / https://award.tabelog.com/hyakumeiten/bread_tokyo/2020
FOD-0921	フランスベ－カリー			飲食店	パン	食べログ パン 百名店 2020	長野県					長野県 北佐久郡軽井沢町			https://tabelog.com/nagano/A2003/A200301/20000200/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 20000200 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0922	カマクラ 24セッキ			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 鎌倉市			https://tabelog.com/kanagawa/A1404/A140402/14040510/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14040510 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0923	Boulangerie Queue			飲食店	パン	食べログ パン 百名店 2020	千葉県					千葉県 船橋日大前駅			https://tabelog.com/chiba/A1202/A120201/12021059/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 12021059 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0924	テトラ コンタ			飲食店	パン	食べログ パン 百名店 2020	愛知県					愛知県 尼ケ坂駅			https://tabelog.com/aichi/A2301/A230104/23037293/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 23037293 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0925	boulangerie Matsuoka			飲食店	パン	食べログ パン 百名店 2020	埼玉県					埼玉県 熊谷駅			https://tabelog.com/saitama/A1105/A110501/11003805/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 11003805 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0926	ウチキパン			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 元町・中華街駅			https://tabelog.com/kanagawa/A1401/A140105/14001139/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14001139 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0927	テーラ・テール			飲食店	パン	食べログ パン 百名店 2020	愛知県					愛知県 高岳駅			https://tabelog.com/aichi/A2301/A230104/23050735/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 23050735 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0928	トツゼン ベーカーズ キッチン			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 大倉山駅			https://tabelog.com/kanagawa/A1401/A140204/14004443/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14004443 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0929	エスプラン			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 京急鶴見駅			https://tabelog.com/kanagawa/A1401/A140210/14012214/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14012214 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0930	穂の香 あざみ野			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 あざみ野駅			https://tabelog.com/kanagawa/A1401/A140201/14011303/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14011303 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0931	ココペライ			飲食店	パン	食べログ パン 百名店 2020	北海道					北海道 桑園駅			https://tabelog.com/hokkaido/A0101/A010102/1008888/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 1008888 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0932	nichinichi			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 新百合ケ丘駅			https://tabelog.com/kanagawa/A1405/A140508/14065922/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14065922 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0933	ブランジェリー ラ・フォンティヌ・ドゥ・ルルド			飲食店	パン	食べログ パン 百名店 2020	北海道					北海道 札幌市中央区			https://tabelog.com/hokkaido/A0101/A010105/1007040/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 1007040 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0934	シャン ド ブレ			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 新横浜駅			https://tabelog.com/kanagawa/A1401/A140206/14004229/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14004229 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0935	ベルテコ			飲食店	パン	食べログ パン 百名店 2020	埼玉県					埼玉県 東所沢駅			https://tabelog.com/saitama/A1106/A110601/11003447/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 11003447 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0936	ムール ア ラ ムール			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 伊勢原市			https://tabelog.com/kanagawa/A1408/A140803/14035775/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14035775 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0937	セテュヌ ボンニデー			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 向ケ丘遊園駅			https://tabelog.com/kanagawa/A1405/A140506/14053039/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14053039 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0938	おかめや 工場直販店			飲食店	パン	食べログ パン 百名店 2020	北海道					北海道 札幌市西区			https://tabelog.com/hokkaido/A0101/A010204/1025633/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 1025633 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0939	エコモ ベーカリー ヨコハマ モトマチ			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 元町・中華街駅			https://tabelog.com/kanagawa/A1401/A140105/14059688/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14059688 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0940	VANITOY BAGEL 蔵づくり本店			飲食店	パン	食べログ パン 百名店 2020	埼玉県					埼玉県 川越市			https://tabelog.com/saitama/A1103/A110303/11003096/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 11003096 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0941	麦音			飲食店	パン	食べログ パン 百名店 2020	北海道					北海道 帯広市			https://tabelog.com/hokkaido/A0111/A011101/1021428/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 1021428 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0942	ブレッド＆サーカス			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 湯河原駅			https://tabelog.com/kanagawa/A1410/A141002/14004024/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14004024 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0943	ドーレ			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 横浜駅			https://tabelog.com/kanagawa/A1401/A140101/14000421/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14000421 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0944	ベーカリー＆テーブル 東府や			飲食店	パン	食べログ パン 百名店 2020	静岡県					静岡県 伊豆市			https://tabelog.com/shizuoka/A2205/A220504/22021103/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 22021103 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0945	Petit Riche			飲食店	パン	食べログ パン 百名店 2020	埼玉県					埼玉県 南浦和駅			https://tabelog.com/saitama/A1101/A110102/11024415/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 11024415 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0946	zacro			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 横須賀市			https://tabelog.com/kanagawa/A1406/A140601/14012394/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14012394 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0947	天然酵母パン工房 KIBIYAベーカリー 段葛店			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 鎌倉駅			https://tabelog.com/kanagawa/A1404/A140402/14004671/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14004671 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0948	プルクワ			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 藤沢市			https://tabelog.com/kanagawa/A1404/A140404/14004623/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14004623 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0949	ポンレヴェック			飲食店	パン	食べログ パン 百名店 2020	愛知県					愛知県 海部郡蟹江町			https://tabelog.com/aichi/A2302/A230202/23003662/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 23003662 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0950	ベーグルショップ vivant			飲食店	パン	食べログ パン 百名店 2020	埼玉県					埼玉県 武蔵浦和駅			https://tabelog.com/saitama/A1101/A110102/11003565/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 11003565 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0951	オープンオーブン			飲食店	パン	食べログ パン 百名店 2020	千葉県					千葉県 市川駅			https://tabelog.com/chiba/A1202/A120202/12000978/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 12000978 / https://award.tabelog.com/hyakumeiten/bread_east/2020
FOD-0952	ブーランジェリー オンニ			飲食店	パン	食べログ パン 百名店 2020	神奈川県					神奈川県 上大岡駅			https://tabelog.com/kanagawa/A1401/A140307/14060669/		未確認				46232	店舗照合済	食べログ 百名店 2020 / パン EAST / Tabelog ID 14060669 / https://award.tabelog.com/hyakumeiten/bread_east/2020
