award_id	store_id	選定元	選定シリーズ	ランク・区分	公式ジャンル	年度	地域区分	掲載名	掲載時地域	出典URL	出典確認日	照合状態	備考
HYK2020-1512	FOD-2302	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	炭火焼肉 牛和鹿 本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 7/100 / Tabelog ID 13038809
HYK2020-1513	FOD-2303	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉くにもと 本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 8/100 / Tabelog ID 13007842
HYK2020-1514	FOD-2304	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	西麻布けんしろう	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 9/100 / Tabelog ID 13184885
HYK2020-1515	FOD-2305	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	日本橋イタダキ	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 10/100 / Tabelog ID 13022343
HYK2020-1516	FOD-2306	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	かるびあ～の	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 11/100 / Tabelog ID 13026295
HYK2020-1517	FOD-0751	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 ジャンボ 篠崎本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 12/100 / Tabelog ID 13003075
HYK2020-1518	FOD-2307	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 静龍苑	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 13/100 / Tabelog ID 13237978
HYK2020-1519	FOD-0387	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	USHIGORO S. NISHIAZABU	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 14/100 / Tabelog ID 13209611
HYK2020-1520	FOD-0750	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 銀座コバウ	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 15/100 / Tabelog ID 13005008
HYK2020-1521	FOD-2308	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	銀座 王十里	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 16/100 / Tabelog ID 13002283
HYK2020-1522	FOD-2309	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉芝浦 三宿店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 17/100 / Tabelog ID 13118245
HYK2020-1523	FOD-2310	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉五鉄 八丁堀本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 18/100 / Tabelog ID 13002399
HYK2020-1524	FOD-2311	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	天空焼肉 星遊山	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 19/100 / Tabelog ID 13002530
HYK2020-1525	FOD-2312	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉うしごろ 西麻布本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 20/100 / Tabelog ID 13124592
HYK2020-1526	FOD-2313	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	赤坂 みすじ	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 21/100 / Tabelog ID 13114946
HYK2020-1527	FOD-2314	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	大幸園 小宮本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 22/100 / Tabelog ID 13107594
HYK2020-1528	FOD-2315	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	好ちゃん 飯田橋分家	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 23/100 / Tabelog ID 13030762
HYK2020-1529	FOD-2316	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	にくがとう 人形町本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 24/100 / Tabelog ID 13168436
HYK2020-1530	FOD-2317	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	李朝園 吉祥寺店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 25/100 / Tabelog ID 13005772
HYK2020-1531	FOD-2318	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 綾小路	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 26/100 / Tabelog ID 13038804
HYK2020-1532	FOD-2319	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉問屋 牛蔵	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 27/100 / Tabelog ID 13008910
HYK2020-1533	FOD-2320	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	ホルモン青木	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 28/100 / Tabelog ID 13059962
HYK2020-1534	FOD-2321	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	ら・ぼうふ 用賀本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 29/100 / Tabelog ID 13005123
HYK2020-1535	FOD-2322	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	正泰苑 新橋店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 30/100 / Tabelog ID 13054487
HYK2020-1536	FOD-2323	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	在市 月島本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 31/100 / Tabelog ID 13095398
HYK2020-1537	FOD-2324	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	炭火焼肉 あもん	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 32/100 / Tabelog ID 13019476
HYK2020-1538	FOD-0466	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	SATOブリアン にごう	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 33/100 / Tabelog ID 13159782
HYK2020-1539	FOD-2325	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 凛	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 34/100 / Tabelog ID 13002240
HYK2020-1540	FOD-2326	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 ジャンボ 白金	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 35/100 / Tabelog ID 13026377
HYK2020-1541	FOD-0749	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉うしごろ 銀座店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 36/100 / Tabelog ID 13167325
HYK2020-1542	FOD-0329	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	よろにく	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 37/100 / Tabelog ID 13042979
HYK2020-1543	FOD-2327	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	和牛焼肉KIM 白金本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 38/100 / Tabelog ID 13110222
HYK2020-1544	FOD-2328	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	赤坂大関 本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 39/100 / Tabelog ID 13015197
HYK2020-1545	FOD-0748	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉うしごろ 銀座並木通り店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 40/100 / Tabelog ID 13226719
HYK2020-1546	FOD-2329	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	飛騨牛一頭家 馬喰一代 銀座	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 41/100 / Tabelog ID 13104436
HYK2020-1547	FOD-2330	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	おやじ	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 42/100 / Tabelog ID 13042753
HYK2020-1548	FOD-2331	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 稲田	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 43/100 / Tabelog ID 13049914
HYK2020-1549	FOD-0681	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	生粋	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 44/100 / Tabelog ID 13165294
HYK2020-1550	FOD-0618	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	炭火焼肉 なかはら	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 45/100 / Tabelog ID 13175110
HYK2020-1551	FOD-2332	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 名門	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 46/100 / Tabelog ID 13006823
HYK2020-1552	FOD-2333	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	ホルモン道場闇市倶楽部 目黒店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 47/100 / Tabelog ID 13002038
HYK2020-1553	FOD-0386	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	USHIGORO S. GINZA	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 48/100 / Tabelog ID 13222093
HYK2020-1554	FOD-2334	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉くにもと 新館	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 49/100 / Tabelog ID 13035852
HYK2020-1555	FOD-2335	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	韓灯	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 50/100 / Tabelog ID 13019721
HYK2020-1556	FOD-0245	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	蕃 YORONIKU	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 51/100 / Tabelog ID 13211927
HYK2020-1557	FOD-0752	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 ジャンボ 本郷店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 52/100 / Tabelog ID 13110601
HYK2020-1558	FOD-2336	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 うしみつ一門 目黒店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 53/100 / Tabelog ID 13208975
HYK2020-1559	FOD-0549	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	SATOブリアン さんごう	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 54/100 / Tabelog ID 13223460
HYK2020-1560	FOD-2337	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	游玄亭 西麻布本館	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 55/100 / Tabelog ID 13003488
HYK2020-1561	FOD-2338	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	誇味山	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 56/100 / Tabelog ID 13230924
HYK2020-1562	FOD-2339	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	恵比寿焼肉　kintan	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 57/100 / Tabelog ID 13157343
HYK2020-1563	FOD-2340	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 芝浦 駒沢本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 58/100 / Tabelog ID 13045307
HYK2020-1564	FOD-2341	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 うしみつ 恵比寿本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 59/100 / Tabelog ID 13204541
HYK2020-1565	FOD-2342	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	マルタケ	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 60/100 / Tabelog ID 13009120
HYK2020-1566	FOD-2343	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 大貫	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 61/100 / Tabelog ID 13191277
HYK2020-1567	FOD-0385	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉 鶯谷園	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 62/100 / Tabelog ID 13012243
HYK2020-1568	FOD-2344	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	東京苑 祐天寺	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 63/100 / Tabelog ID 13059296
HYK2020-1569	FOD-2345	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	うし松	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 64/100 / Tabelog ID 13242515
HYK2020-1570	FOD-2346	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	ホルモン船　ホールちゃん	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 65/100 / Tabelog ID 13113717
HYK2020-1571	FOD-2347	食べログ	食べログ 百名店	百名店	焼肉	2020	TOKYO	焼肉ヒロミヤ 本店	東京都	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	46232	店舗照合済	食べログ 焼肉 TOKYO 百名店 2020 / 公式掲載順 66/100 / Tabelog ID 13177366
